name,AngelList_website,tagline
mscreen,https://angel.co/company/mscreen,Making it easy to build apps for many screens
ifluenze,https://angel.co/company/ifluenze,Mobile TV B2B
SHOKA,https://angel.co/company/shoka-me,The Ultimate City Cycling Tool
llantifast.com,https://angel.co/company/llantitienda,"Simplifying car tire service for everybody, hassle free. "
Energy Harvesters,https://angel.co/company/energy-harvesters,The Walking Charger captures energy created by walking to charge mobile devices.
Sky Homes,https://angel.co/company/sky-homes,Building Luxury Penthouses with shared green benefits on existing rooftop space
Printoo,https://angel.co/company/printoo,Our mobile app let you print and receive your favorite photos. For free 
summer.ai,https://angel.co/company/summer_ai,Machine Intelligence Services
heygo,https://angel.co/company/heygo,see the world as it happens trough real time pictures
Skylift Global,https://angel.co/company/skylift-global,Aerial Robologistics
Bikeep,https://angel.co/company/bikeep-1,Bikeep enables seamless and secure urban cycling
Strawberry,https://angel.co/company/strawberry,Salesforce for restaurants
MIO Technologies,https://angel.co/company/mio-robot-kiosk,Cute and autonomous mio robots for marketing and retail in public spaces
Khonsu Therapeutics,https://angel.co/company/khonsu-therapeutics,Developing therapeutic proteins for autoimmune & inflammatory indications
River Horse,https://angel.co/company/river-horse,Traditional games revisited online
WINK  |  Bank on it.,https://angel.co/company/wink-bank-on-it,The Simplest Way Around Over Drafts | Free App For Healthy Spending
Kimera Systems,https://angel.co/company/kimera-systems,Cognitive Computing meets the Internet of Things
Thumb Arcade,https://angel.co/company/thumb-arcade,Mobile & Social Gaming Studio
Oocto,https://angel.co/company/oocto,Crowdfunding and crowdsourcing for music project
Eyecrawler,https://angel.co/company/eyecrawler,Live feed of your city
SpotMe,https://angel.co/company/spotme-4,Chat with friends and see what's going on
PermaGO,https://angel.co/company/iceberg-1,Moving you effortlessly from point A-to-B ... anywhere in the world.
Tiger Eye Sensor,https://angel.co/company/tiger-eye-sensor-inc,Home security goes mobile
DXMarkets,https://angel.co/company/dxmarkets,Blockchain-powered investment banking.
MyFuelUp,https://angel.co/company/myfuelup,"Nutrient-Timed, Flexible Meal Planning"
ARGOtext,https://angel.co/company/argotext,A Revolutionary Smartwatch Keyboard
Applozic,https://angel.co/company/applozic,Chat & Messaging SDK for your mobile and web apps
Inviita,https://angel.co/company/inviita,Inviita is a free smart city guide to explore cities based on how you feel
Scrooge,https://angel.co/company/scrooge,The Fair Splitting App
Pulse 24/7,https://angel.co/company/pulse-24-7,"Manage your team, services, and customers in an innovative way. "
Istyleyou - Fashion Tech Labs,https://angel.co/company/uninext-technologies,Personalizing Customer Experience using artificial intelligence for lifestyle retailers
THE FACES,https://angel.co/company/the-faces,Nasty Gal for luxury eyewear and accessories
Tapt,https://angel.co/company/gettapt,A social networking app for students
ALGOLiON,https://angel.co/company/algolion,Algorithms for safer and better operation of batteries
Cervantes Mobile,https://angel.co/company/cervantes-mobile,The Folding Bluetooth Pocketable Keyboard
Rheti,https://angel.co/company/rheti,Wordpress meets IFTTT meets App Inventor
Magnolia,https://angel.co/company/magnolia,Social Media-Powered Fashion E-commerce in LatAm
stone + cloth,https://angel.co/company/stone-cloth,Carry an Education
Intro America,https://angel.co/company/intro-america,Helping Students to Live Life Better
Collabra,https://angel.co/company/collabra-music,Learning Management System for the Arts
iTraveller.com,https://angel.co/company/itraveller-com,World's first end-to-end trip planning application
SimpleDeal,https://angel.co/company/simpledeal,Fixing what Groupon & Yelp have broken. Doing what mobile advertising can't.
Yottio,https://angel.co/company/yottio,Periscope meets the radio call-in show.
SHARKMARX,https://angel.co/company/sharkmarx,"""Priceline"" for Building Products"
YayWay,https://angel.co/company/yayway,Spotify meets Flipboard for the connected generation of engaged fans.
FitFIT,https://angel.co/company/fitfit-2,Workout. Wherever. Whenever.
KinTrans,https://angel.co/company/kintrans,Using movement recognition to transform our human experience in a digital world
RichBit,https://angel.co/company/richbit,The real world intertwined with the virtual universe RichBit
Bink! We Put Eyes On Brands,https://angel.co/company/bink-2,Google Analytics for the Real World
Legal Robot,https://angel.co/company/legal-robot,Use AI to understand contracts
Mash&Co,https://angel.co/company/mash-co,Interactive animation for kids and family
War on the Rocks,https://angel.co/company/war-on-the-rocks,"Changing how media works, starting with defense and foreign policy"
Jobin,https://angel.co/company/jobin-app,The Uber of Home Assistance
Magnolia,https://angel.co/company/magnolia,Social Media-Powered Fashion E-commerce in LatAm
stone + cloth,https://angel.co/company/stone-cloth,Carry an Education
YoFi Wellness,https://angel.co/company/yofi-wellness,
Intro America,https://angel.co/company/intro-america,Helping Students to Live Life Better
Collabra,https://angel.co/company/collabra-music,Learning Management System for the Arts
YayWay,https://angel.co/company/yayway,Spotify meets Flipboard for the connected generation of engaged fans.
FitFIT,https://angel.co/company/fitfit-2,Workout. Wherever. Whenever.
Yo-Fi Wellness,https://angel.co/company/yo-fi-wellness,Video for healthcare.
LevBet,https://angel.co/company/levbet,Leveraged Sports Betting
RichBit,https://angel.co/company/richbit,The real world intertwined with the virtual universe RichBit
Bink! We Put Eyes On Brands,https://angel.co/company/bink-2,Google Analytics for the Real World
SkilRoute,https://angel.co/company/skilroute,"Platform for teaching and training manual, hands-on skills"
NAIL SHOP,https://angel.co/company/nail-shop,A Nomadic Concept 
Legal Robot,https://angel.co/company/legal-robot,Use AI to understand contracts
Coding Autism,https://angel.co/company/coding-autism,"Autism specialized coding immersive, mentorship, and advocacy services"
Valid Evaluation,https://angel.co/company/valid-evaluation,Learning Sciences meets Startup Communities. Feedback and decision-making platform.
ShareBloc,https://angel.co/company/sharebloc,Reddit for professionals
RumbleTalk,https://angel.co/company/rumbletalk,Live Group Chat Service for Websites and Teams
Druidly,https://angel.co/company/druidly,Digital content distribution for mobiles/tablets.
TrustPages,https://angel.co/company/trustpages,Spotify for Professional/Contractor Referrals
Lapio,https://angel.co/company/lapio,Simple Cloud Race Timing
infantium,https://angel.co/company/infantium,the world's smartest tutor for kids
EcoCompass,https://angel.co/company/ecocompass,Green Marketplace and project bidding platform.  We are Amazon + Ebay for cleantech
SpectroCoin,https://angel.co/company/spectrocoin,All in one solution for Cryptocurrency
Talentous,https://angel.co/company/talentous,We help professionals to get their talent visible to attract match job opportunities.
Gray Routes Technology,https://angel.co/company/gray-routes-innovative-distribution,Location Intelligence for Profitable Growth
Baton,https://angel.co/company/baton,"Capture, share, organize, accomplish"
wWhere,https://angel.co/company/wwhere,Changing the way you Exchange Locations and Addresses
Moja Gear,https://angel.co/company/moja-outdoors-1,A hub for all things rock climbing
Frame,https://angel.co/company/frame-4,Twitter for products & events.
Well Beyond Care,https://angel.co/company/well-beyond-care-1,Taking Caregiving to the Next Level
lvl Analytics,https://angel.co/company/lvl-analytics-1,Bloomberg for IP/Innovation Trading
Inayo,https://angel.co/company/inayo,India's 1st 360 deg Disease Management App
El Porto Shark,https://angel.co/company/el-porto-shark,Shark Forecast for California Coast
Lorals,https://angel.co/company/lorals,Empowering couples to say yes
ChopSaver,https://angel.co/company/chopsaver,Lip balm on steroids minus the steroids
Citypulse Global,https://angel.co/company/citypulse-global,"Fan, Sales, and Event sourcing for Independent Artists (iTunes, LiveNation)"
The Interest Network,https://angel.co/company/the-interest-network,"Trusted recommendations, without the hustle."
8Bit,https://angel.co/company/8bit,8Bit is a centralized platform for intelligently distributing content.
Young & Klassy,https://angel.co/company/young-klassy,High-end Clothing & Custom Printed Apparel
Dronestagram,https://angel.co/company/dronestagram,Drone photography and video community
MusicSense,https://angel.co/company/musicsense,Music discovery according to user's context (personalized Pandora)
Biotic Solutions,https://angel.co/company/biotic-solutions,Bacterial based dioxin biosensor
SkilRoute,https://angel.co/company/skilroute,"Platform for teaching and training manual, hands-on skills"
"Glass-Media, Inc.",https://angel.co/company/glass-media-inc,Digitizing Storefront Glass  
Rention,https://angel.co/company/rention,Property management. Simplified.
DesRueda.com,https://angel.co/company/desrueda-com,Licita el arreglo de tu auto
ProDeaf,https://angel.co/company/prodeaf,Google Translate for Sign Language
FootbOlé,https://angel.co/company/footbole,We do social content for the world’s 3 billion futbol fans.
Hubkick,https://angel.co/company/hubkick,"Instantly create spaces to organize, share, & visualize what you need to work on."
Valid Evaluation,https://angel.co/company/valid-evaluation,Learning Sciences meets Startup Communities. Feedback and decision-making platform.
ShareBloc,https://angel.co/company/sharebloc,Reddit for professionals
RumbleTalk,https://angel.co/company/rumbletalk,Live Group Chat Service for Websites and Teams
Druidly,https://angel.co/company/druidly,Digital content distribution for mobiles/tablets.
TrustPages,https://angel.co/company/trustpages,Spotify for Professional/Contractor Referrals
Lapio,https://angel.co/company/lapio,Simple Cloud Race Timing
EcoCompass,https://angel.co/company/ecocompass,Green Marketplace and project bidding platform.  We are Amazon + Ebay for cleantech
SpectroCoin,https://angel.co/company/spectrocoin,All in one solution for Cryptocurrency
Talentous,https://angel.co/company/talentous,We help professionals to get their talent visible to attract match job opportunities.
XCLmark,https://angel.co/company/xclmark,Putting the Mobile in the Cloud
Baton,https://angel.co/company/baton,"Capture, share, organize, accomplish"
wWhere,https://angel.co/company/wwhere,Changing the way you Exchange Locations and Addresses
Well Beyond Care,https://angel.co/company/well-beyond-care-1,Taking Caregiving to the Next Level
lvl Analytics,https://angel.co/company/lvl-analytics-1,Bloomberg for IP/Innovation Trading
Quark VR,https://angel.co/company/quarkvr,Develop Once. Run on Every VR Headset
Inayo,https://angel.co/company/inayo,India's 1st 360 deg Disease Management App
CookMood,https://angel.co/company/cookmood,Real Time and Interactive online cooking classes
